10,4.54124116897583,3.8504233360290527,0.6871488094329834,0.1818999946117401,0.11607638001441956
20,3.9995839595794678,3.308577060699463,0.6876334547996521,0.2513999938964844,0.11786496639251709
30,3.6765758991241455,2.9861111640930176,0.6872989535331726,0.30149999260902405,0.1167922392487526
40,3.5946335792541504,2.903040647506714,0.6885724663734436,0.31859999895095825,0.11490339040756226
50,3.496344804763794,2.808542251586914,0.6848814487457275,0.3296000063419342,0.116511270403862
60,3.4526264667510986,2.7745113372802734,0.6751445531845093,0.32910001277923584,0.1109795868396759
70,3.4081032276153564,2.738248586654663,0.6667786240577698,0.33980000019073486,0.10713855177164078
80,3.3673980236053467,2.7000937461853027,0.6641920208930969,0.34380000829696655,0.10620838403701782
90,3.303652048110962,2.6475210189819336,0.6530173420906067,0.35580000281333923,0.10233977437019348
100,3.3067588806152344,2.646225929260254,0.657429575920105,0.34860000014305115,0.10298560559749603
110,3.2946910858154297,2.6341912746429443,0.657386302947998,0.3513999879360199,0.10264501720666885
120,3.244168281555176,2.589175224304199,0.6518688201904297,0.352400004863739,0.09955477714538574
130,3.2416834831237793,2.5882153511047363,0.6503501534461975,0.3587999939918518,0.1010708212852478
140,3.2003607749938965,2.5499932765960693,0.6472614407539368,0.36739999055862427,0.09912445396184921
150,3.2410688400268555,2.5887749195098877,0.6491841077804565,0.359499990940094,0.09936106950044632
160,3.1678168773651123,2.5157835483551025,0.6489169597625732,0.37369999289512634,0.09801042824983597
170,3.1817188262939453,2.528069496154785,0.6505206823348999,0.36480000615119934,0.09790768474340439
180,3.149352788925171,2.500849723815918,0.6453726291656494,0.3747999966144562,0.0986577644944191
190,3.117480993270874,2.4663708209991455,0.6479737758636475,0.3799000084400177,0.10037235915660858
200,3.1682660579681396,2.5191614627838135,0.6459729671478271,0.36730000376701355,0.09622848778963089
210,3.1275177001953125,2.476901054382324,0.6474710702896118,0.36959999799728394,0.09922413527965546
220,3.094141721725464,2.450806140899658,0.6401857137680054,0.374099999666214,0.09606149792671204
230,3.080551862716675,2.433820962905884,0.6435755491256714,0.3817000091075897,0.09582310169935226
240,3.0885705947875977,2.4412388801574707,0.644173800945282,0.37720000743865967,0.09742839634418488
250,3.059115409851074,2.414473533630371,0.6414763927459717,0.3801000118255615,0.09677965939044952
260,3.109891891479492,2.4617645740509033,0.6449556350708008,0.37290000915527344,0.09815484285354614
270,3.0631628036499023,2.413992166519165,0.6460116505622864,0.3853999972343445,0.09595492482185364
280,3.008645534515381,2.3694417476654053,0.6360318660736084,0.3873000144958496,0.09375716000795364
290,3.0552713871002197,2.4150147438049316,0.6370732188224792,0.3781000077724457,0.09448426961898804
300,3.053469657897949,2.411444902420044,0.6388304829597473,0.38190001249313354,0.09511853754520416
310,3.015258312225342,2.3750648498535156,0.6369888186454773,0.3930000066757202,0.09312352538108826
320,3.0147857666015625,2.3710269927978516,0.6405435800552368,0.38989999890327454,0.09462212026119232
330,3.0454752445220947,2.403499126434326,0.638755738735199,0.3797000050544739,0.09245039522647858
340,3.033729314804077,2.391892433166504,0.6386149525642395,0.39309999346733093,0.09373730421066284
350,3.017815113067627,2.3779773712158203,0.6366089582443237,0.38499999046325684,0.09406261891126633
360,2.993398904800415,2.351975679397583,0.6381875276565552,0.3946000039577484,0.09463585168123245
370,2.9946141242980957,2.358062505722046,0.633310854434967,0.39320001006126404,0.0945575013756752
380,2.9809176921844482,2.3444929122924805,0.6331819891929626,0.3970000147819519,0.09311354905366898
390,2.9998230934143066,2.3636155128479004,0.6329610347747803,0.3853999972343445,0.0898040309548378
400,2.9788520336151123,2.3412835597991943,0.6343153715133667,0.39320001006126404,0.0924401581287384
410,2.9727258682250977,2.3325130939483643,0.6369576454162598,0.3950999975204468,0.09415575861930847
420,3.022696018218994,2.3861336708068848,0.6333041787147522,0.38530001044273376,0.09195787459611893
430,2.984333038330078,2.345905303955078,0.6351673603057861,0.39089998602867126,0.09400556981563568
440,2.998668670654297,2.3625407218933105,0.6328657269477844,0.3882000148296356,0.09181857854127884
450,2.9860646724700928,2.3520350456237793,0.6307663321495056,0.3921000063419342,0.09087011963129044
460,2.962691068649292,2.3240432739257812,0.6353849172592163,0.3991999924182892,0.09198788553476334
470,2.9847779273986816,2.348949432373047,0.6325644254684448,0.3901999890804291,0.0919296070933342
480,2.9605913162231445,2.3285505771636963,0.6287761926651001,0.40230000019073486,0.08957038819789886
490,2.934351921081543,2.301234245300293,0.6298531293869019,0.4075999855995178,0.08956887573003769
500,2.9685797691345215,2.329357624053955,0.6359577775001526,0.38760000467300415,0.09374137222766876
